scode,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_04,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_04,RD_SLT_S_EMH_PCT_Less_BFAST_04,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_04,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_04,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_04,RD_SLT_S_EMH_PCT_YES_ROBBED_04,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_04,RD_SLT_S_EMH_PCT_attendany_afterschl_04,RD_SLT_S_EMH_PCT_paidwork_afterschl_04,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_04,RD_SLT_S_EMH_PCT_EDUC_afterschl_04,RD_SLT_S_EMH_PCT_VOL_afterschl_04,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_04,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_04,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_04,RD_SLT_S_EMH_PCT_ACTMEAN_04,RD_SLT_S_EMH_PCT_BREAKRULES_04,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_04,RD_SLT_S_EMH_PCT_HANG_TRBSTU_04,RD_SLT_S_EMH_PCT_TELLLIE_04,RD_SLT_S_EMH_PCT_HITOTHR_04,RD_SLT_S_EMH_PCT_STEALHME_04,RD_SLT_S_EMH_PCT_STEALOTHR_04,RD_SLT_S_EMH_PCT_CUTCLASS_04,RD_SLT_S_EMH_PCT_GANGACT_04,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_04,RD_SLT_S_EMH_PCT_YES_beatup_04,RD_SLT_S_EMH_PCT_Yes_TBeatup_04,RD_SLT_S_EMH_PCT_Yes_Afraid_04,RD_SLT_S_EMH_PCT_Yes_protection_04,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_04,RD_SLT_S_EMH_PCT_NONWHITE_04,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_05,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_05,RD_SLT_S_EMH_PCT_Less_BFAST_05,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_05,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_05,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_05,RD_SLT_S_EMH_PCT_YES_ROBBED_05,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_05,RD_SLT_S_EMH_PCT_attendany_afterschl_05,RD_SLT_S_EMH_PCT_paidwork_afterschl_05,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_05,RD_SLT_S_EMH_PCT_EDUC_afterschl_05,RD_SLT_S_EMH_PCT_VOL_afterschl_05,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_05,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_05,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_05,RD_SLT_S_EMH_PCT_ACTMEAN_05,RD_SLT_S_EMH_PCT_BREAKRULES_05,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_05,RD_SLT_S_EMH_PCT_HANG_TRBSTU_05,RD_SLT_S_EMH_PCT_TELLLIE_05,RD_SLT_S_EMH_PCT_HITOTHR_05,RD_SLT_S_EMH_PCT_STEALHME_05,RD_SLT_S_EMH_PCT_STEALOTHR_05,RD_SLT_S_EMH_PCT_CUTCLASS_05,RD_SLT_S_EMH_PCT_GANGACT_05,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_05,RD_SLT_S_EMH_PCT_YES_beatup_05,RD_SLT_S_EMH_PCT_Yes_TBeatup_05,RD_SLT_S_EMH_PCT_Yes_Afraid_05,RD_SLT_S_EMH_PCT_Yes_protection_05,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_05,RD_SLT_S_EMH_PCT_NONWHITE_05,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_06,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_06,RD_SLT_S_EMH_PCT_Less_BFAST_06,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_06,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_06,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_06,RD_SLT_S_EMH_PCT_YES_ROBBED_06,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_06,RD_SLT_S_EMH_PCT_attendany_afterschl_06,RD_SLT_S_EMH_PCT_paidwork_afterschl_06,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_06,RD_SLT_S_EMH_PCT_EDUC_afterschl_06,RD_SLT_S_EMH_PCT_VOL_afterschl_06,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_06,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_06,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_06,RD_SLT_S_EMH_PCT_ACTMEAN_06,RD_SLT_S_EMH_PCT_BREAKRULES_06,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_06,RD_SLT_S_EMH_PCT_HANG_TRBSTU_06,RD_SLT_S_EMH_PCT_TELLLIE_06,RD_SLT_S_EMH_PCT_HITOTHR_06,RD_SLT_S_EMH_PCT_STEALHME_06,RD_SLT_S_EMH_PCT_STEALOTHR_06,RD_SLT_S_EMH_PCT_CUTCLASS_06,RD_SLT_S_EMH_PCT_GANGACT_06,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_06,RD_SLT_S_EMH_PCT_YES_beatup_06,RD_SLT_S_EMH_PCT_Yes_TBeatup_06,RD_SLT_S_EMH_PCT_Yes_Afraid_06,RD_SLT_S_EMH_PCT_Yes_protection_06,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_06,RD_SLT_S_EMH_PCT_NONWHITE_06,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_07,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_07,RD_SLT_S_EMH_PCT_Less_BFAST_07,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_07,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_07,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_07,RD_SLT_S_EMH_PCT_YES_ROBBED_07,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_07,RD_SLT_S_EMH_PCT_attendany_afterschl_07,RD_SLT_S_EMH_PCT_paidwork_afterschl_07,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_07,RD_SLT_S_EMH_PCT_EDUC_afterschl_07,RD_SLT_S_EMH_PCT_VOL_afterschl_07,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_07,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_07,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_07,RD_SLT_S_EMH_PCT_ACTMEAN_07,RD_SLT_S_EMH_PCT_BREAKRULES_07,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_07,RD_SLT_S_EMH_PCT_HANG_TRBSTU_07,RD_SLT_S_EMH_PCT_TELLLIE_07,RD_SLT_S_EMH_PCT_HITOTHR_07,RD_SLT_S_EMH_PCT_STEALHME_07,RD_SLT_S_EMH_PCT_STEALOTHR_07,RD_SLT_S_EMH_PCT_CUTCLASS_07,RD_SLT_S_EMH_PCT_GANGACT_07,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_07,RD_SLT_S_EMH_PCT_YES_beatup_07,RD_SLT_S_EMH_PCT_Yes_TBeatup_07,RD_SLT_S_EMH_PCT_Yes_Afraid_07,RD_SLT_S_EMH_PCT_Yes_protection_07,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_07,RD_SLT_S_EMH_PCT_NONWHITE_07,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_08,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_08,RD_SLT_S_EMH_PCT_Less_BFAST_08,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_08,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_08,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_08,RD_SLT_S_EMH_PCT_YES_ROBBED_08,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_08,RD_SLT_S_EMH_PCT_attendany_afterschl_08,RD_SLT_S_EMH_PCT_paidwork_afterschl_08,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_08,RD_SLT_S_EMH_PCT_EDUC_afterschl_08,RD_SLT_S_EMH_PCT_VOL_afterschl_08,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_08,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_08,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_08,RD_SLT_S_EMH_PCT_ACTMEAN_08,RD_SLT_S_EMH_PCT_BREAKRULES_08,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_08,RD_SLT_S_EMH_PCT_HANG_TRBSTU_08,RD_SLT_S_EMH_PCT_TELLLIE_08,RD_SLT_S_EMH_PCT_HITOTHR_08,RD_SLT_S_EMH_PCT_STEALHME_08,RD_SLT_S_EMH_PCT_STEALOTHR_08,RD_SLT_S_EMH_PCT_CUTCLASS_08,RD_SLT_S_EMH_PCT_GANGACT_08,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_08,RD_SLT_S_EMH_PCT_YES_beatup_08,RD_SLT_S_EMH_PCT_Yes_TBeatup_08,RD_SLT_S_EMH_PCT_Yes_Afraid_08,RD_SLT_S_EMH_PCT_Yes_protection_08,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_08,RD_SLT_S_EMH_PCT_NONWHITE_08
26602,40.68,26.09,59.41,51.22,18.85,22.58,22.58, ,40.16,15.97,27.87,22.13,11.48,57.72,12.30,42.86,63.64,57.02,28.69,51.26,45.08,40.65,13.01,14.88,35.25,17.07,8.80,3.20,9.60,20.00,5.60,1.60,68.85,38.78,20.41,52.04,55.00,18.18,17.14,17.14,3.03,46.00,19.59,33.00,37.00,17.00,58.00,15.15,37.00,51.00,50.00,30.69,52.00,37.37,35.64,10.00,18.00,29.00,17.17,5.71,2.88,7.62,14.29,12.38,0.96,70.19,42.45,27.36,45.10,64.36,28.16,29.46,15.93,13.46,52.38,15.53,36.19,30.48,22.86,70.75,19.39,36.79,56.48,61.47,28.18,54.13,45.45,38.32,13.64,23.85,34.55,18.18,15.04,12.39,9.73,19.47,16.81,6.19,77.88,30.17,16.22,39.32,50.85,24.58,9.24,5.83,0.00,47.06,15.25,31.93,31.93,18.64,61.02,14.41,28.07,59.32,47.86,18.10,54.24,47.01,31.62,9.48,15.52,30.51,11.02,5.83,5.00,8.33,15.83,7.50,1.67,72.50,38.58,11.11,31.25,56.69,17.97,17.19,9.38,2.63,54.69,16.54,42.97,36.72,20.31,60.94,13.39,24.80,54.69,51.56,17.19,53.91,46.83,34.65,6.25,16.54,27.56,9.38,4.69,1.56,7.81,20.31,4.69,0.78,80.95
27104,9.21,1.30,12.99,48.00,33.78,1.27,20.00,10.94,89.61,45.45,80.52,66.23,18.67,61.84,19.18,10.20,24.68,24.68,19.23,50.00,22.67,15.38,18.18,6.41,7.69,9.09,8.75,16.25,15.19,40.51,6.33,1.28,12.16,1.79,0.00,5.36,39.62,29.63,1.61,22.58,16.98,92.73,50.94,81.48,53.70,16.28,48.21,19.61,2.63,22.41,20.69,15.25,17.54,13.79,10.34,5.17,1.72,5.17,5.17,11.29,18.03,14.52,32.26,4.92,3.33,6.56,5.95,1.20,9.64,32.05,21.69,0.00,21.43,11.27,91.67,47.56,77.38,63.10,19.28,38.55,14.10,13.73,24.10,24.10,18.29,32.93,8.54,9.64,10.98,0.00,6.02,3.66,8.33,14.46,7.14,41.67,6.02,1.22,4.76,3.70,2.44,8.24,30.86,22.89,0.00,20.22,17.19,90.70,36.25,75.29,72.62,14.29,37.65,15.19,1.89,25.88,27.91,16.67,44.19,19.05,9.41,5.95,2.38,4.71,11.90,8.99,19.10,12.50,44.32,5.75,3.49,13.95,6.12,0.68,4.76,35.92,21.23,0.66,23.49,16.92,91.33,40.14,76.00,77.18,12.84,42.28,13.67,3.49,22.82,26.35,19.05,46.26,8.11,4.73,8.05,0.00,2.03,6.08,10.53,11.92,13.91,41.72,6.62,2.65,11.27
27106,49.88,24.12,64.13,38.38,14.42,39.11,29.51,9.79,65.79,32.57,52.09,45.23,15.05,41.97,10.53,38.62,66.90,63.25,26.82,57.42,55.76,34.09,16.97,19.26,25.72,14.05,16.65,10.02,13.45,27.89,11.56,6.59,17.13,52.66,22.07,46.57,36.35,15.97,39.10,28.39,9.39,69.29,32.61,54.85,50.38,19.05,41.66,10.40,39.24,62.31,64.23,26.36,55.70,55.85,31.07,12.14,20.21,28.70,12.54,14.94,7.85,12.23,21.99,8.36,3.83,19.41,41.84,19.45,40.55,39.51,16.19,33.16,27.92,10.36,66.40,32.56,55.48,45.12,15.26,44.63,10.79,38.50,59.17,55.24,24.97,53.58,51.54,31.18,16.11,19.84,27.48,13.58,16.99,9.74,14.94,27.79,11.50,6.32,17.30,49.17,24.17,42.76,36.92,16.16,30.22,27.34,8.33,67.25,32.98,54.93,47.76,19.34,42.07,10.81,34.33,56.81,52.22,25.38,50.18,50.12,27.57,14.52,19.62,26.56,15.70,14.52,9.87,12.81,22.35,9.88,6.87,15.06,40.15,21.57,40.61,35.63,18.01,31.90,26.37,12.67,65.67,30.43,54.30,43.71,17.02,40.72,12.77,34.87,50.55,48.89,22.48,44.40,44.96,23.72,16.15,17.04,27.25,16.46,17.79,11.60,15.81,26.99,13.66,8.73,15.84
27111,6.67,0.00,11.76,27.69,16.67,1.49,20.90,3.64,98.53,44.62,83.82,60.61,53.03,33.82,9.52,12.50,19.12,29.41,10.29,24.24,10.29,2.94,2.94,2.94,2.94,5.97,5.88,8.82,11.76,26.47,2.94,0.00,10.94,17.24,1.75,12.07,43.64,21.05,0.00,29.09,6.00,91.23,54.55,73.68,75.00,9.09,50.00,12.96,0.00,23.64,25.00,36.21,29.82,29.09,10.71,17.54,1.72,5.26,14.04,10.91,10.91,9.09,33.33,1.82,0.00,16.67,5.26,1.72,8.62,37.04,25.45,1.75,29.82,10.00,94.83,46.43,84.48,84.21,7.14,37.93,23.53,6.67,25.45,47.37,24.14,28.57,14.29,8.62,5.17,0.00,3.45,6.90,12.07,8.77,10.34,31.03,10.71,0.00,12.73,11.11,0.00,0.00,28.89,9.30,0.00,26.09,12.20,100.00,47.73,95.65,84.78,25.00,34.78,2.38,10.34,20.45,20.00,26.67,22.73,6.67,0.00,15.91,0.00,0.00,6.98,4.35,8.70,4.35,28.26,6.52,0.00,17.02,5.81,1.16,12.79,25.61,14.63,0.00,23.60,18.31,98.84,46.51,87.21,81.40,16.28,33.72,5.13,5.33,24.71,30.23,10.47,29.76,10.47,7.06,1.16,1.16,0.00,3.49,4.49,6.82,3.37,38.20,3.41,1.15,13.64
27112,13.15,5.56,23.22,43.29,17.46,9.81,27.29,10.88,86.66,42.03,67.43,62.00,7.26,48.13,12.13,15.50,52.13,44.11,23.00,35.71,32.36,20.73,9.74,7.36,6.64,7.48,9.28,6.17,8.69,26.21,5.67,2.42,14.96,10.02,4.09,22.45,38.83,18.77,5.81,21.80,7.61,90.50,43.01,72.18,63.73,7.99,46.08,11.26,16.52,49.88,41.05,21.07,36.00,31.42,18.90,6.92,5.23,7.16,7.41,6.74,5.92,8.06,25.06,3.68,1.66,12.19,14.83,4.77,17.18,39.30,17.97,3.80,21.38,9.68,89.19,40.53,72.41,61.88,5.98,45.71,11.03,15.05,48.21,43.73,20.50,34.36,31.07,16.21,6.20,5.23,6.31,6.90,6.05,6.29,7.15,28.86,4.29,1.91,11.03,10.35,4.23,17.29,32.35,15.51,6.07,22.38,11.96,89.51,40.31,74.77,60.84,5.92,37.62,9.89,13.39,41.87,37.31,19.88,35.01,26.24,16.69,6.31,5.71,5.24,7.60,8.27,6.76,8.98,26.25,5.36,1.99,13.00,19.09,8.75,22.03,33.81,19.56,12.58,31.73,18.93,89.70,44.03,73.59,60.69,9.76,41.97,11.20,16.91,54.38,50.86,22.85,50.55,38.97,26.32,11.44,8.79,9.87,11.54,13.35,9.19,15.26,34.42,7.63,4.21,17.53
27115,2.17,0.00,3.26,21.11,9.09,2.15,35.48,9.76,96.77,42.86,87.10,77.42,16.30,26.09,3.49,6.17,26.09,19.35,22.83,26.37,11.83,8.60,8.60,0.00,2.15,5.38,15.05,14.13,9.68,54.35,8.70,1.10,7.69,5.13,0.00,7.69,37.50,11.84,0.00,23.38,4.29,97.40,38.67,87.01,81.82,3.90,38.46,8.57,1.41,40.54,12.99,29.87,18.18,20.78,2.63,7.79,0.00,1.30,1.30,6.49,7.79,12.99,35.06,1.32,1.32,7.69,5.41,0.00,4.00,21.33,13.89,0.00,26.67,9.52,97.33,32.00,86.67,80.00,36.11,25.33,9.72,0.00,24.32,21.33,18.67,22.67,12.16,14.67,6.67,2.67,1.33,0.00,14.67,12.16,16.00,36.49,4.00,2.70,13.33,4.29,0.00,8.57,25.71,11.43,1.43,24.29,6.67,94.20,21.21,84.06,69.57,31.88,28.17,8.70,3.51,26.09,24.64,11.76,26.47,19.12,8.82,7.35,5.80,2.90,7.25,14.08,12.86,15.71,52.11,8.57,2.86,7.35,0.80,0.80,4.80,18.49,14.63,0.81,28.23,12.50,96.80,31.20,88.00,83.20,20.80,25.00,7.63,1.77,14.40,16.80,4.00,27.42,9.60,4.80,2.40,0.80,3.20,2.40,8.06,12.10,7.26,47.58,1.61,0.81,7.32
28102,16.47,2.30,12.79,40.00,33.71,1.15,22.73,6.78,80.90,52.87,65.91,66.29,21.59,56.18,16.47,16.25,30.68,28.09,17.05,29.89,16.28,17.98,6.82,2.27,4.60,9.09,9.09,9.30,15.91,40.70,5.68,1.16,91.36,11.90,3.66,11.90,51.85,40.24,2.22,19.54,11.11,88.37,54.12,61.63,66.28,27.38,67.44,22.08,13.89,40.70,36.05,31.40,41.86,22.09,27.91,2.33,10.59,4.71,8.14,11.11,11.24,13.64,27.78,7.78,1.15,95.60,5.49,2.27,14.13,54.65,44.57,3.23,39.78,14.71,94.62,68.13,75.27,79.57,21.51,69.15,27.38,18.07,55.32,35.11,30.53,52.13,24.21,36.84,2.13,8.51,11.70,17.02,13.98,13.04,17.39,37.63,11.96,2.20,96.77,16.67,6.10,24.47,59.57,41.86,4.72,36.45,14.81,88.30,51.65,59.57,65.59,24.73,64.89,36.05,25.30,40.00,40.63,32.29,55.32,29.03,31.25,7.29,13.83,7.45,13.83,14.95,12.26,16.35,32.71,11.65,1.00,90.53,5.83,1.90,6.60,55.88,26.47,0.96,34.62,14.77,82.24,45.28,51.40,61.68,24.76,60.38,20.41,9.68,32.08,29.25,28.30,29.52,15.09,28.04,3.77,2.83,2.80,6.67,12.38,16.35,19.23,38.10,7.84,0.98,90.32
28111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,57.14,42.86,42.86,14.29,14.29,33.33,14.29, ,57.14,28.57,14.29,57.14,14.29,14.29,14.29,42.86,66.67,71.43,14.29,42.86,42.86,14.29,14.29,28.57,42.86,28.57,14.29,14.29,0.00,14.29,0.00,0.00,75.00,43.48,26.09,56.52,52.17,41.67,12.00,25.00,0.00,45.83,26.09,45.83,25.00,16.67,66.67,26.09,58.33,41.67,52.17,25.00,37.50,37.50,34.78,12.50,37.50,66.67,8.70,12.00,12.00,16.00,16.00,36.00,12.00,88.00,57.14,40.00,46.67,66.67,37.50,16.00,16.00,50.00,47.06,23.53,29.41,23.53,31.25,68.75,33.33,66.67,47.06,58.82,41.18,37.50,37.50,29.41,29.41,29.41,47.06,23.53,12.00,8.00,4.00,20.00,24.00,4.00,91.67,36.84,31.58,50.00,57.89,21.05,5.26,10.53, ,36.84,21.05,21.05,10.53,15.79,63.16,15.79,55.56,31.58,31.58,15.79,21.05,26.32,5.26,10.53,15.79,31.58,15.79,10.53,10.53,10.53,10.53,15.79,10.53,89.47
28113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40.00,19.47,41.59,66.67,27.12,15.33,16.45,0.00,45.00,19.33,33.33,33.33,8.33,71.07,22.22,27.41,57.14,69.05,30.89,64.23,49.58,46.72,16.67,25.41,44.63,19.67,9.15,7.19,7.84,17.65,11.11,4.58,98.77,32.82,19.53,49.23,50.00,25.95,22.29,21.94, ,33.10,14.29,22.54,19.86,6.34,58.65,16.41,25.17,46.85,55.94,29.79,58.16,42.66,38.73,11.89,25.17,32.39,22.54,14.65,10.90,14.74,23.08,12.26,5.16,98.77,35.38,22.34,49.82,47.31,29.35,21.68,18.12,11.11,30.42,11.27,20.98,18.88,7.45,57.80,18.32,28.23,40.91,49.13,27.68,53.63,37.93,33.45,14.63,20.35,40.28,22.81,14.84,10.03,12.30,18.39,17.15,7.77,99.40
28115,15.33,1.96,14.84,52.94,30.26,5.59,29.63,10.66,79.11,46.15,56.96,59.49,16.67,58.60,23.65,19.85,30.19,27.85,24.84,31.45,15.29,19.62,6.33,4.49,5.06,10.19,12.27,12.42,11.73,33.13,14.81,3.11,94.23,14.29,4.76,12.24,50.70,24.11,3.29,27.45,11.11,80.00,46.85,57.93,61.38,9.66,52.38,21.32,15.38,41.10,41.89,34.01,37.93,27.59,29.05,2.04,10.81,8.11,16.33,9.03,7.79,14.84,27.45,8.44,1.95,94.56,15.79,7.96,17.70,54.95,30.28,4.72,33.87,21.69,84.48,36.84,71.55,70.43,19.42,62.83,21.50,18.10,31.09,34.45,23.53,39.83,23.53,26.89,9.32,14.29,9.24,11.86,14.06,12.70,16.26,41.94,11.38,2.46,96.75,18.26,5.31,12.17,48.21,37.27,1.72,37.93,27.14,79.31,40.00,54.31,68.10,12.93,59.48,24.53,16.19,43.48,37.07,32.76,40.87,16.81,33.33,7.76,7.83,5.22,13.79,18.10,11.21,21.74,37.93,17.54,1.77,93.81,8.79,6.38,18.28,56.00,39.60,2.80,33.64,15.85,88.46,42.16,71.91,74.04,17.98,64.36,31.00,18.56,39.42,33.33,26.67,46.15,15.24,25.71,5.71,4.76,6.80,10.58,20.56,16.04,18.69,39.25,16.35,0.97,91.18
28116,18.25,3.82,17.52,67.91,34.09,4.32,41.73,18.18,72.79,33.08,54.41,60.00,25.93,73.91,26.56,15.53,50.72,45.71,42.45,54.35,28.57,35.97,5.11,8.76,4.29,10.71,20.71,15.83,22.30,38.13,13.04,2.21,80.77,12.94,1.18,20.69,50.00,28.16,4.42,30.63,13.58,77.48,43.12,58.56,57.66,25.74,55.86,21.00,11.83,49.55,40.18,31.86,46.90,18.02,24.11,2.65,10.71,7.21,10.81,11.40,11.82,14.16,39.82,3.57,0.92,86.54,15.32,5.31,24.78,68.18,41.96,6.78,37.82,15.38,84.75,53.04,68.10,60.68,22.32,78.26,29.91,20.56,43.22,41.53,27.73,44.44,20.69,23.93,10.17,14.53,6.84,13.79,22.31,16.81,24.37,39.50,16.10,2.59,84.62,20.63,2.34,19.70,58.78,33.59,3.68,41.48,14.02,84.33,55.73,66.92,56.06,21.88,65.67,25.60,20.63,45.11,37.59,24.63,37.78,21.80,20.61,8.96,8.27,5.22,17.16,20.29,18.84,25.00,42.34,14.07,8.21,82.03,27.27,9.09,20.00,46.00,27.66,3.70,35.19,14.63,82.35,41.18,58.82,56.86,15.69,54.00,19.15,24.44,44.00,36.54,23.08,43.14,21.57,26.92,9.62,17.31,13.46,15.38,12.96,9.26,16.67,32.08,13.46,1.92,74.14
28119, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.19,8.33,57.14,53.23,20.97,13.64,9.09, ,37.50,5.08,28.13,34.92,3.17,57.81,15.00,14.29,38.33,55.00,32.79,24.59,38.71,26.98,1.61,4.84,3.28,9.68,8.82,25.37,13.24,29.41,7.46,4.48,100.00,37.50,24.39,33.33,39.39,13.51,22.92,25.53,0.00,51.22,29.73,47.50,43.59,24.32,40.54,9.09,24.44,36.84,47.37,32.50,31.58,36.59,38.46,27.50,33.33,31.71,30.77,27.78,35.29,30.19,52.83,24.53,16.00,96.43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28121,19.67,2.89,22.63,61.97,31.69,1.59,26.80,11.28,84.49,45.04,60.91,66.12,23.97,66.53,25.43,13.04,42.80,39.34,21.49,37.45,21.31,28.10,6.20,7.88,6.17,7.35,9.52,8.76,13.65,34.13,8.47,0.41,97.57,13.11,5.34,24.27,47.32,26.96,2.38,33.17,11.24,80.95,41.35,62.38,64.29,33.17,55.19,17.77,11.41,34.47,36.54,22.38,38.28,19.14,23.44,6.70,9.13,8.13,11.11,14.22,11.65,14.69,29.33,12.02,0.98,98.53,25.90,13.48,26.95,58.21,28.36,9.22,25.87,11.72,89.29,44.44,72.86,77.70,23.74,61.27,23.02,9.40,33.09,37.41,29.50,45.00,29.29,22.86,11.43,14.39,13.67,11.43,15.38,13.38,12.77,35.00,16.90,6.43,97.78,26.38,10.19,20.63,60.51,31.01,7.78,30.12,14.08,84.66,44.65,63.80,66.67,32.92,65.22,25.32,20.41,39.39,33.13,29.38,39.26,27.44,30.49,7.36,11.59,16.56,12.20,14.29,18.67,13.25,44.91,10.12,0.00,96.32,14.10,7.64,21.94,46.26,30.67,3.11,26.25,14.89,82.28,37.97,63.29,71.52,23.08,54.84,20.42,12.31,29.56,28.30,27.04,42.41,26.42,23.27,6.33,5.70,2.56,5.06,12.35,8.07,14.91,42.59,9.32,2.48,99.34
28122,17.70,6.22,22.86,69.65,32.37,2.30,31.46,10.97,83.81,39.81,60.95,65.55,27.40,73.49,25.39,11.40,39.13,36.41,23.19,28.85,16.83,22.22,2.90,4.39,10.14,8.25,10.14,11.52,12.04,35.19,4.61,0.93,99.05,9.86,3.27,26.17,58.10,31.73,3.91,28.63,9.09,87.17,47.03,67.70,75.56,35.87,63.47,24.62,11.46,35.14,26.34,21.88,29.73,13.96,18.22,3.57,5.83,5.38,5.80,13.42,16.16,14.78,41.92,6.99,2.65,95.50,22.02,13.76,24.66,61.61,32.86,4.37,29.00,10.71,84.07,45.79,65.78,66.96,26.24,66.07,26.00,14.36,34.23,32.59,22.77,30.80,13.00,20.09,5.36,7.59,6.67,9.82,18.10,17.32,15.65,50.43,13.04,4.82,97.80,16.18,8.86,21.76,59.91,34.47,6.02,37.60,11.67,85.25,39.83,63.11,70.37,20.16,68.29,23.53,15.60,41.56,35.66,25.21,37.30,23.58,25.10,11.02,11.07,7.69,12.20,17.13,14.74,18.40,42.57,10.00,4.42,95.51,9.83,4.31,23.31,59.74,38.96,1.23,42.56,16.09,86.31,46.64,70.54,65.98,36.55,70.59,26.79,10.67,40.59,37.82,27.20,47.28,23.33,27.62,7.50,6.22,7.08,8.30,11.48,9.13,13.22,37.86,7.44,2.08,97.50
