GEO2000,TOT_POP_00,Pct_White_00,Pct_Black_00,Pct_AIAN_00,Pct_ASN_00,Pct_NHOPI_00,Pct_Oth_00,Pct_2Race_00,Pct_HISP_00,Pct_NHISP_00,Pct_NHW_00,Pct_NHB_00,Pct_NHA_00,Pct_NHNHOPI_00,Pct_NHAI_00,Pct_NHOTH_00,Pct_NH2Race_00,Num_Child618_00,Num_Male618_00,Num_Female618_00,Num_Child018_00,Pct_Under18_00,Pct_65Over_00,Pct_workingAge_00,Tot_HH_00,Pct_popinHH_00,Pct_PopinFamHH_00,Presence_Child_Denom_00,Pct_SINGFEM_WOK_00,Pct_SINGMAL_WOK_00,Pct_MC_WOK_00,Num_FamHH_WOK_00,HHSIZE_DENOM_00,Pct_FamHH_00,Pct_NonFamHH_00,Tot_Families_00,Pct_SINGFEM_WRK_00,Pct_SINGMAL_WRK_0,Pct_MC_WRK_00,Num_FamHH_WRK_00,Tot_Pop_15Over_00,Pct_Male_15Over_00,Pct_Female_15Over_00,Lang_Denom_00,Tot_pop_517_00,Pct_517_Spnsh_AH_00,Pct_517_SPAN_ENW_00,Pct_517_ENW_00,WORKAGE_SE_DENOM_00,PCT_1864_ENGNOTWELL_00,Linguistic_ISO_00,Pct_HH_Ling_ISO_00,Citizenship_Denom_00,Pct_FORNBORN_00,Foreign_Born_Denom_00,Pct_Emigrated9000_00,Foreign_Born_byyear_Denom_00,Pct_Emi9000_NotCitizens_00,Diff_Res_Denom_00,Pct_DiffHouse_00,Pct_DiffHouse_SameCnty_00,Pct_DiffState_00,Transport_Denom_00,School_enroll_denom_00,Pct_enroll_PK12_00,Pct_enroll_PubPK12_00,EDUC_Denom_00,Pct_NoEDUC_00,Pct_EDUC8th_00,Pct_NODiploma_00,Pct_HSDiploma_00,Disability_Denom_00,Pct_515_wDis_00,Pct_1520_withDis_00,Fem16_Denom_00,Pct_Fem16_wk_00,Pct_Fem16_wk_emp_00,Pct_Fem16_wk_unemp_00,HH_Inc_Denom_00,Pct_HHINC_U25K_00,Pct_HHINC_2550K_00,Pct_HHINC_U50K_00,Pct_HHINC_5075K_00,Pct_HHINC_U75K,Pct_HHINC_75100K_00,Pct_HHINC_U100K_00,Pct_HHINC_MT100K_00,Med_HHINC_00,Pub_assist_denom_00,Pct_PubAssist_00,FAM_Inc_Denom_00,Pct_FAMINC_U25K_00,Pct_FAMINC_2550K_00,Pct_FAMINC_5075K_00,Pct_FAMINC_75100K_00,Pct_FAMINC_MT100K_00,Med_FAMINC_00,PCAP_Inc_00,POV_RAT_D_00,Pct_POV_00,Pct_POV_u18_00,Pct_ABVPOVLINE_00,Above_PovertyLine_00,POV_RAT_DINC_00,Pct_POVRAT50_00,Pct_POVRAT50100_00,Pct_POVRAT100150_00,Pct_POVRAT150200_00,Pct_POVRAT200_00,Pct_POVRAT_G200_00,POV_RAT_Denom_fam_00,Pct_POV_married_00,Pct_abovePovLine_married_00,POVRAT_FAM_Denom_00,Pct_POV_fam_chldrn_00,Pct_ABVPOV_fam_chldrn_00,HH_INCPOV_Denom_00,Pct_HHPOVu150_fam_00,Pct_HHPOVg150_fam_00,TOTHSUN_00,OCCHU_00,Pct_OWNOCC_00,Pct_RNTOCC_00,OCCHU_Race_Denom_00,Pct_OCCW_00,Pct_OCCB_00,Pct_OCCI_00,Pct_OCCA_00,Pct_OCCP_00,Pct_OCCO_00,Pct_OCCM_00,TOCCHU_OWNOCCRace_Denom_00,Pct_OWNOCCW_00,Pct_OWNOCCB_00,Pct_OWNOCCI_00,Pct_OWNOCCA_00,Pct_OWNOCCP_00,Pct_OWNOCCO_00,Pct_OWNOCCM_00,Pct_RNTOCCW_00,Pct_RNTOCCB_00,Pct_RNTOCCI_00,Pct_RNTOCCA_00,Pct_RNTOCCP_00,Pct_RNTOCCO_00,Pct_RNTOCCM_00,OCCHUH_00,Pct_OCCH_OWNOCC_00,Pct_OCCH_RNTOCC_00,OCCHUW_00,Pct_OCCW_OWNOCC_00,Pct_OCCW_RNTOCC_00,Tot_Pop_OCCHU_00,Pct_Pop_OWNOCC_00,Pct_Pop_RNTOCC_00,OCCHU_HHSZE_Denom_00,Pct_1PRSNHH_00,Pct_24PRSNHH_00,Pct_g5PRSNHH_00,Avg_HHSZE_OCCHU_00,Avg_HHSZE_OWNOCC_00,Avg_HHSZE_RNTOCC_00,OCCHU_OCCperRM_Denom_00,OCCHU100_00,OCCHU151200_00,Total_HU_00,Pct_BLTYR902000_00,Pct_BLTYR8089_00,Pct_BLTYR6079_00,Pct_BLTYR4059_00,Pct_BLTYR39_00,OCCHU_BLTYR_Denom_00,Pct_BLTOC902000_00,Pct_BLTOC8089_00,Pct_BLTOC6079_00,Pct_BLTOC4059_00,Pct_BLTOC39_00,Pct_BLTRE902000_00,Pct_BLTRE8089_00,Pct_BLTRE6079_00,Pct_BLTRE4059_00,Pct_BLTRE39_00,Med_GR_Rent_00,RNTOCC_GR_Denom_00,Pct_R10PI_00,Pct_R19PI_00,Pct_R29PI_00,Pct_R39PI_00,Pct_R49PI_00,Pct_R50PI_00,Pct_RNCPI_00,MED_GR_PctHHINC_00,RNTOCC_HHINC_Denom_00,PCT_R30PI_00,PCT_RG30PI_00,OWNOCC_COSTINC_Denom_00,PCT_OWNOCC_M30PI_00,PCT_OWNOCC_MG30PI_00,PCT_OCCHU_00,PCT_VCTHU_00,Pct_Bachelor_00,Pct_PostBachDeg_00,Pct_Drivealone_00,Pct_PublicTransport_00
44003022100,5652,96.83,0.62,0.00,1.27,0.00,0.69,0.58,0.83,99.17,96.36,0.62,1.27,0.00,0.00,0.34,0.58,453.00,351.00,361.00,1086.00,19.21,26.24,55.93,5652.00,96.37,79.58,2409.00,3.53,0.58,18.64,548.00,2409.00,65.17,34.83,1570.00,16.49,2.48,81.03,564.00,4805.00,43.64,56.36,5348.00,704.00,0.00, ,0.00,3161.00,0.82,2409.00,0.83,5652.00,3.63,205.00,25.37,52.00,61.54,5348.00,36.37,66.53,7.15,2595.00,5487.00,7.33,79.35,4339.00,0.78,1.87,13.48,30.12,5144.00,0.49,0.27,2694.00,22.72,79.90,0.49,2409.00,18.89,32.88,51.76,25.45,77.21,15.07,92.28,7.72,48564.00,2409.00,1.37,1570.00,13.12,29.49,29.30,19.49,8.60,57461.00,23626.00,5441.00,3.14,15.79,96.86,0.18,5441.00,1.87,1.27,4.61,6.76,14.52,12570.27,5441.00,43.86,72.07,1570.00,63.41,35.19,2409.00,52.13,66.42,2480.00,2401.00,85.96,14.04,2401.00,99.04,0.33,0.00,0.29,0.00,0.33,0.00,2401.00,99.27,0.39,0.00,0.34,0.00,0.00,0.00,97.63,0.00,0.00,0.00,0.00,2.37,0.00,17.00,52.94,47.06,2369.00,86.11,13.89,5447.00,86.78,13.22,2401.00,30.03,64.06,5.91,2.27,2.29,2.14,2401.00,99.67,0.33,2480.00,5.00,11.05,31.73,35.81,16.41,2401.00,4.46,11.34,29.80,38.86,15.55,6.53,8.90,39.47,21.36,23.74,740.00,337.00,6.53,22.85,16.62,24.63,8.01,5.64,15.73,25.00,337.00,45.99,38.28,1764.00,75.28,24.72,96.81,3.19,17.77,8.46,92.64,0.62
44003022201,6699,95.18,0.55,0.00,2.79,0.00,0.28,1.19,2.02,97.98,93.45,0.55,2.79,0.00,0.00,0.00,1.19,683.00,586.00,501.00,1595.00,23.81,11.29,65.41,6699.00,99.79,83.77,2762.00,3.40,1.77,25.49,847.00,2762.00,67.52,32.48,1865.00,10.77,6.64,82.59,873.00,5394.00,49.13,50.87,6310.00,1172.00,0.00, ,0.00,4382.00,0.98,2762.00,1.56,6699.00,7.85,526.00,34.79,183.00,93.44,6310.00,45.63,44.67,19.17,3660.00,6463.00,10.60,81.17,4726.00,0.00,1.35,6.07,16.84,6284.00,0.22,0.27,2715.00,32.49,71.09,1.47,2762.00,16.84,22.05,38.88,18.57,57.46,17.23,74.69,25.31,64663.00,2762.00,1.01,1865.00,9.06,16.19,20.70,20.64,33.40,80034.00,31059.00,6681.00,4.31,12.50,95.69,0.24,6681.00,2.60,1.71,2.50,2.07,8.88,6690.11,6681.00,14.93,74.49,1865.00,70.00,46.17,2762.00,34.24,70.94,2840.00,2756.00,69.92,30.08,2756.00,95.72,1.16,0.00,2.43,0.00,0.40,0.29,2756.00,98.70,0.00,0.00,1.30,0.00,0.00,0.00,88.78,3.86,0.00,5.07,0.00,1.33,0.97,17.00,35.29,64.71,2632.00,72.04,27.96,6685.00,77.83,22.17,2756.00,26.38,66.65,6.97,2.43,2.70,1.79,2756.00,98.44,1.56,2840.00,14.51,17.04,44.89,18.03,5.53,2756.00,18.79,17.38,34.51,23.61,5.71,2.05,15.80,70.69,5.79,5.67,741.00,829.00,7.36,35.59,24.85,10.62,4.34,16.16,1.09,22.10,829.00,67.79,31.12,1856.00,74.46,25.54,97.04,2.96,32.82,17.25,86.78,0.52
44003022202,3386,93.89,0.38,0.00,3.34,0.00,0.32,2.07,2.04,97.96,92.17,0.38,3.34,0.00,0.00,0.00,2.07,192.00,147.00,147.00,455.00,13.44,32.69,54.43,3386.00,96.81,62.05,1876.00,1.55,0.53,11.57,256.00,1876.00,42.06,57.94,789.00,11.11,3.83,85.06,261.00,3007.00,40.24,59.76,3271.00,321.00,0.00, ,0.00,1843.00,1.09,1876.00,0.37,3386.00,7.74,262.00,12.21,32.00,65.63,3271.00,50.75,41.75,22.83,1522.00,3325.00,5.65,81.91,2835.00,1.55,4.87,15.34,23.77,3150.00,0.13,0.16,1780.00,13.15,71.37,2.56,1876.00,36.46,22.60,59.06,20.42,79.48,10.66,90.14,9.86,38971.00,1876.00,2.40,789.00,14.70,23.32,28.64,16.86,16.48,61058.00,27990.00,3267.00,4.74,0.00,95.26,0.14,3267.00,0.89,3.86,9.49,8.02,22.25,2309.09,3267.00,17.42,55.17,789.00,0.00,34.12,1876.00,19.21,46.44,2048.00,1926.00,31.83,68.17,1926.00,96.68,1.09,0.00,1.61,0.00,0.00,0.62,1926.00,97.55,0.00,0.00,1.63,0.00,0.00,0.82,96.27,1.60,0.00,1.60,0.00,0.00,0.53,19.00,0.00,100.00,1843.00,32.45,67.55,3278.00,44.14,55.86,1926.00,53.12,43.72,3.17,1.70,2.36,1.39,1926.00,98.96,1.04,2048.00,23.19,24.37,44.38,6.30,1.76,1926.00,24.96,28.22,31.32,12.56,2.94,21.10,22.92,51.33,3.27,1.37,811.00,1313.00,6.70,26.88,32.75,17.14,4.65,9.52,2.36,25.00,1313.00,66.34,31.30,474.00,73.21,26.79,94.04,5.96,18.77,13.79,87.45,1.64
44003022300,3999,93.27,0.78,0.00,3.68,0.00,0.75,1.53,1.40,98.60,92.07,0.78,3.68,0.00,0.00,0.55,1.53,277.00,226.00,323.00,788.00,19.70,23.41,57.39,3999.00,99.47,69.54,2016.00,4.27,1.24,11.66,346.00,2016.00,45.73,54.27,922.00,26.01,10.19,63.81,373.00,3379.00,43.33,56.67,3794.00,563.00,1.42,0.00,1.24,2295.00,1.66,2016.00,3.97,3999.00,10.23,409.00,17.11,70.00,80.00,3794.00,45.97,36.70,17.14,1732.00,3847.00,6.78,86.59,2985.00,1.24,6.20,26.40,34.34,3794.00,1.29,0.24,1883.00,18.11,70.38,2.35,2016.00,44.59,23.41,68.01,17.61,85.62,8.43,94.05,5.95,30191.00,2016.00,4.96,922.00,21.48,31.45,27.22,11.93,7.92,45921.00,21995.00,3975.00,13.71,23.85,86.29,0.18,3975.00,6.09,7.62,8.38,7.40,29.48,1906.80,3975.00,17.43,58.78,922.00,55.95,38.90,2016.00,23.78,54.51,2123.00,2027.00,37.15,62.85,2027.00,92.75,2.47,0.00,3.06,0.00,0.35,1.38,2027.00,92.16,1.99,0.00,2.12,0.00,0.00,3.72,93.09,2.75,0.00,3.61,0.00,0.55,0.00,29.00,48.28,51.72,1851.00,36.74,63.26,3978.00,48.52,51.48,2027.00,48.94,46.23,4.83,1.96,2.56,1.61,2027.00,97.04,2.96,2123.00,9.94,22.04,34.81,13.33,19.88,2027.00,14.87,18.86,28.42,14.21,23.64,7.77,25.59,39.09,12.87,14.68,630.00,1274.00,4.47,26.53,27.08,17.66,6.36,12.79,5.10,26.40,1274.00,58.08,36.81,508.00,70.87,29.13,95.48,4.52,13.94,4.99,82.79,1.15
44003022400,2285,96.19,0.18,0.00,1.93,0.00,0.39,1.31,0.31,99.69,95.89,0.18,1.93,0.00,0.00,0.39,1.31,209.00,202.00,146.00,486.00,21.27,16.98,62.36,2285.00,100.00,84.60,914.00,2.41,0.00,23.52,237.00,914.00,71.88,28.12,657.00,8.73,0.00,91.27,252.00,1907.00,49.97,50.03,2175.00,362.00,0.00, ,0.00,1425.00,0.00,914.00,1.20,2285.00,3.15,72.00,0.00,0.00, ,2175.00,29.52,52.18,14.33,1173.00,2223.00,9.81,93.12,1672.00,0.00,2.57,7.42,32.00,2175.00,0.28,0.60,949.00,23.92,83.26,3.08,914.00,10.61,31.29,41.90,28.34,70.24,16.41,86.65,13.35,55913.00,914.00,0.00,657.00,6.54,24.05,33.64,22.22,13.55,61152.00,24941.00,2280.00,3.11,0.00,96.89,0.21,2280.00,0.53,2.59,2.50,5.44,11.05,6993.10,2280.00,32.39,80.08,657.00,0.00,39.01,914.00,30.88,75.18,913.00,866.00,87.53,12.47,866.00,97.69,0.00,0.00,0.92,0.00,0.58,0.81,866.00,98.42,0.00,0.00,0.00,0.00,0.66,0.92,92.59,0.00,0.00,7.41,0.00,0.00,0.00,10.00,0.00,100.00,836.00,89.23,10.77,2285.00,90.59,9.41,866.00,18.94,73.56,7.51,2.64,2.73,1.99,866.00,99.08,0.92,913.00,3.83,6.35,29.57,47.54,12.71,866.00,4.62,6.99,28.89,47.23,12.27,0.00,0.00,33.33,53.70,12.96,688.00,108.00,12.96,25.93,30.56,0.00,0.00,14.81,15.74,21.00,108.00,69.44,14.81,686.00,75.95,24.05,94.85,5.15,20.16,8.97,91.47,1.79
44005000000,0, , , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00, , , ,0.00, , ,0.00, , , ,0.00,0.00, , ,0.00, , , ,0.00,0.00, , ,0.00,0.00, , , ,0.00, ,0.00, ,0.00, ,0.00, ,0.00, ,0.00, , , ,0.00,0.00, , ,0.00, , , , ,0.00, , ,0.00, , , ,0.00, , , , , , , , ,0.00,0.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, , ,0.00,0.00, , ,0.00, , , , , , , ,0.00, , , , , , , , , , , , , , ,0.00, , ,0.00, , ,0.00, , ,0.00, , , ,0.00,0.00,0.00,0.00, , ,0.00, , , , , ,0.00, , , , , , , , , , ,0.00,0.00, , , , , , , ,0.00,0.00, , ,0.00, , , , , , , , 
44005040101,4643,96.12,2.02,0.00,0.84,0.00,0.47,0.54,0.54,99.46,95.67,2.02,0.84,0.00,0.00,0.39,0.54,541.00,451.00,385.00,1144.00,24.64,12.99,63.67,4643.00,100.00,84.67,1915.00,6.48,1.72,23.24,602.00,1915.00,69.77,30.23,1336.00,20.38,5.25,74.36,628.00,3774.00,49.58,50.42,4402.00,843.00,0.00, ,0.00,2956.00,0.27,1915.00,1.25,4643.00,4.74,220.00,16.82,37.00,54.05,4402.00,37.41,45.23,42.44,2443.00,4489.00,10.94,87.17,3312.00,0.21,3.74,10.21,26.51,4361.00,0.62,0.53,1868.00,30.14,77.26,3.73,1915.00,19.27,26.48,45.74,29.71,75.46,12.85,88.30,11.70,52215.00,1915.00,2.30,1336.00,12.43,22.83,33.98,15.94,14.82,58447.00,24833.00,4621.00,3.85,14.61,96.15,0.23,4621.00,1.32,2.53,5.13,7.08,16.06,4510.47,4621.00,32.58,71.48,1336.00,53.85,46.80,1915.00,40.00,73.73,2097.00,1907.00,78.34,21.66,1907.00,96.33,2.52,0.00,0.84,0.00,0.00,0.31,1907.00,96.65,2.68,0.00,0.67,0.00,0.00,0.00,95.16,1.94,0.00,1.45,0.00,0.00,1.45,5.00,0.00,100.00,1832.00,78.82,21.18,4643.00,80.66,19.34,1907.00,25.07,68.59,6.35,2.43,2.51,2.17,1907.00,100.00,0.00,2097.00,9.82,13.59,27.71,28.56,20.31,1907.00,11.24,15.33,33.53,23.83,16.06,9.20,13.56,18.64,31.96,26.63,684.00,413.00,9.69,37.29,16.71,5.81,7.26,17.43,5.81,20.10,413.00,63.68,30.51,1226.00,71.62,28.38,90.94,9.06,20.86,11.59,88.05,0.33
44005040102,5869,95.96,1.21,0.00,1.86,0.00,0.12,0.85,0.20,99.80,95.88,1.21,1.86,0.00,0.00,0.00,0.85,724.00,619.00,525.00,1566.00,26.68,13.90,60.33,5869.00,100.00,88.06,2240.00,3.53,1.21,30.54,790.00,2240.00,75.22,24.78,1685.00,10.65,3.87,85.47,826.00,4600.00,48.17,51.83,5519.00,1162.00,1.72,0.00,0.69,3541.00,0.59,2240.00,1.38,5869.00,3.88,228.00,17.11,39.00,76.92,5519.00,41.29,49.01,35.94,2976.00,5646.00,11.64,81.58,4078.00,0.00,1.67,5.20,18.07,5470.00,0.77,0.57,2327.00,32.02,73.83,1.74,2240.00,9.78,22.23,32.01,22.81,54.82,14.29,69.11,30.89,70000.00,2240.00,1.07,1685.00,3.56,15.07,26.77,18.52,36.08,82581.00,33322.00,5851.00,2.80,29.88,97.20,0.25,5851.00,1.97,0.84,2.63,4.17,9.61,17061.29,5851.00,23.78,82.26,1685.00,74.07,48.61,2240.00,35.76,78.36,2365.00,2236.00,77.64,22.36,2236.00,96.82,1.25,0.00,1.48,0.00,0.00,0.45,2236.00,98.68,0.46,0.00,0.86,0.00,0.00,0.00,90.40,4.00,0.00,3.60,0.00,0.00,2.00,0.00, , ,2165.00,79.12,20.88,5869.00,81.84,18.16,2236.00,19.68,71.02,9.30,2.62,2.77,2.13,2236.00,99.24,0.76,2365.00,11.75,18.35,39.92,15.64,14.33,2236.00,12.38,21.20,41.24,14.52,10.66,3.60,10.60,39.40,18.20,28.20,797.00,490.00,2.04,29.80,29.59,14.29,3.47,8.98,11.84,23.30,490.00,61.43,26.73,1596.00,73.68,26.32,94.55,5.45,30.68,25.72,85.82,1.51
44005040103,6637,94.17,2.03,0.35,1.79,0.00,0.11,1.55,1.34,98.66,93.23,2.03,1.79,0.00,0.35,0.11,1.15,793.00,694.00,531.00,1785.00,26.89,14.04,60.07,6637.00,99.46,86.03,2611.00,5.02,0.84,26.92,856.00,2611.00,70.66,29.34,1845.00,14.89,2.50,82.61,880.00,5185.00,48.27,51.73,6163.00,1244.00,0.96,0.00,0.00,3987.00,0.15,2611.00,0.54,6637.00,3.54,235.00,34.47,81.00,92.59,6163.00,42.12,46.49,38.75,3299.00,6392.00,13.20,85.43,4650.00,0.30,4.22,11.81,26.34,5926.00,0.29,0.12,2635.00,34.50,72.94,1.21,2611.00,17.81,24.21,42.01,25.78,67.79,14.98,82.77,17.23,57411.00,2611.00,1.34,1845.00,5.37,23.52,29.54,19.40,22.17,68369.00,25926.00,6586.00,3.52,18.53,96.48,0.26,6586.00,0.97,2.55,4.11,4.37,12.01,5174.11,6586.00,23.28,76.55,1845.00,77.42,47.19,2611.00,25.78,76.20,2924.00,2615.00,67.80,32.20,2615.00,94.57,1.87,0.57,1.30,0.00,0.31,1.38,2615.00,96.22,0.00,0.85,1.41,0.00,0.00,1.52,91.09,5.82,0.00,1.07,0.00,0.95,1.07,23.00,56.52,43.48,2463.00,69.27,30.73,6601.00,69.82,30.18,2615.00,25.20,66.58,8.22,2.52,2.60,2.37,2615.00,99.69,0.31,2924.00,14.30,15.97,37.28,21.17,11.29,2615.00,19.29,18.44,31.47,19.91,10.89,6.06,14.37,52.73,14.13,12.71,648.00,832.00,6.13,16.47,20.43,13.82,4.45,10.22,28.49,24.80,832.00,43.03,28.49,1534.00,78.10,21.90,89.43,10.57,25.33,13.14,83.84,0.88
44005040200,1498,73.03,15.82,0.00,6.68,0.00,2.34,2.14,9.68,90.32,71.50,12.55,4.14,0.00,0.00,0.00,2.14,199.00,151.00,136.00,537.00,35.85,1.67,63.48,1498.00,98.80,93.32,514.00,7.39,0.00,49.42,292.00,514.00,84.05,15.95,432.00,13.01,0.00,86.99,292.00,1003.00,48.85,51.15,1268.00,292.00,2.74,0.00,0.00,951.00,0.53,514.00,1.56,1498.00,10.21,153.00,73.86,113.00,90.27,1268.00,94.48,3.34,78.88,685.00,1380.00,14.35,79.29,796.00,0.00,0.00,3.52,17.46,927.00,0.65,0.00,500.00,60.40,44.70,3.64,514.00,26.26,38.33,64.59,18.48,83.07,10.89,93.97,6.03,34792.00,514.00,0.00,432.00,23.84,37.73,20.60,12.96,4.86,36176.00,15892.00,1480.00,6.89,55.88,93.11,0.34,1480.00,4.39,2.50,6.55,19.80,33.24,2670.27,1480.00,64.71,89.70,432.00,100.00,65.35,514.00,100.00,82.06,692.00,531.00,1.13,98.87,531.00,75.33,16.57,0.00,2.82,0.00,2.82,2.45,531.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,76.19,15.62,0.00,2.86,0.00,2.86,2.48,22.00,0.00,100.00,400.00,0.00,100.00,1480.00,1.55,98.45,531.00,15.07,75.71,9.23,2.79,3.83,2.78,531.00,93.41,6.59,692.00,0.72,12.14,44.51,39.02,3.61,531.00,0.00,0.00,0.00,100.00,0.00,0.95,16.00,48.57,29.71,4.76,823.00,525.00,0.00,7.43,16.38,6.48,6.48,3.24,60.00,27.50,525.00,23.81,16.19,6.00,100.00,0.00,76.73,23.27,27.01,20.85,82.04,0.00
44005040302,2520,91.71,4.68,0.52,1.19,0.00,0.00,1.90,2.78,97.22,90.95,4.33,1.19,0.00,0.52,0.00,0.24,245.00,213.00,158.00,463.00,18.37,23.02,58.89,2520.00,100.00,78.85,1134.00,2.65,1.59,18.25,255.00,1134.00,58.55,41.45,664.00,18.47,8.36,73.17,287.00,2171.00,46.52,53.48,2434.00,370.00,12.70,0.00,0.00,1484.00,1.35,1134.00,0.62,2520.00,7.62,192.00,43.23,83.00,84.34,2434.00,35.54,69.83,17.69,1280.00,2474.00,9.90,97.14,1943.00,0.26,3.29,14.57,28.10,2370.00,0.00,0.25,1156.00,20.07,74.14,0.00,1134.00,17.90,34.13,52.03,24.25,76.28,12.43,88.71,11.29,48258.00,1134.00,0.44,664.00,12.65,27.26,23.64,19.88,16.57,59408.00,25840.00,2520.00,6.39,27.33,93.61,0.17,2520.00,3.21,3.17,5.00,4.76,16.15,2817.33,2520.00,47.20,64.94,664.00,74.29,41.49,1134.00,42.42,60.68,1210.00,1142.00,69.35,30.65,1142.00,96.32,2.01,0.61,0.44,0.00,0.00,0.61,1142.00,97.73,2.27,0.00,0.00,0.00,0.00,0.00,93.14,1.43,2.00,1.43,0.00,0.00,2.00,7.00,0.00,100.00,1100.00,70.36,29.64,2520.00,72.46,27.54,1142.00,35.55,57.88,6.57,2.21,2.31,1.98,1142.00,98.95,1.05,1210.00,6.69,14.21,16.69,50.58,11.82,1142.00,1.64,12.63,21.34,52.53,11.87,7.43,20.57,8.29,54.86,8.86,755.00,350.00,1.43,25.14,24.00,14.29,10.00,16.86,8.29,27.30,350.00,50.57,41.14,637.00,78.65,21.35,94.38,5.62,18.32,13.43,90.39,1.48
44005040303,3789,82.55,7.44,0.00,2.93,0.00,1.93,5.15,3.88,96.12,80.55,7.26,2.93,0.00,0.00,0.45,4.94,545.00,443.00,383.00,1247.00,32.91,7.76,59.94,3789.00,100.00,89.76,1379.00,9.72,0.44,35.53,630.00,1379.00,76.07,23.93,1049.00,21.89,0.94,77.17,635.00,2716.00,47.79,52.21,3434.00,869.00,2.42,0.00,0.00,2271.00,0.26,1379.00,0.00,3789.00,7.36,279.00,53.76,150.00,95.33,3434.00,58.42,32.50,53.94,1719.00,3597.00,14.40,95.56,2288.00,0.00,0.52,8.83,26.75,3122.00,2.08,0.22,1409.00,45.71,64.29,4.04,1379.00,22.26,31.62,53.88,32.34,86.22,7.40,93.62,6.38,45545.00,1379.00,3.77,1049.00,14.78,33.94,36.70,8.29,6.29,51534.00,18378.00,3782.00,6.90,35.63,93.10,0.32,3782.00,3.04,3.86,7.80,11.24,25.94,3591.03,3782.00,40.61,76.43,1049.00,92.86,58.71,1379.00,64.15,78.23,1467.00,1358.00,39.10,60.90,1358.00,86.01,7.14,0.00,1.55,0.00,2.28,3.02,1358.00,95.86,2.82,0.00,0.00,0.00,1.32,0.00,79.69,9.92,0.00,2.54,0.00,2.90,4.96,65.00,10.77,89.23,1150.00,44.26,55.74,3789.00,41.54,58.46,1358.00,20.32,67.45,12.22,2.79,2.96,2.68,1358.00,98.23,1.77,1467.00,13.50,6.88,59.37,17.59,2.66,1358.00,25.05,8.66,45.76,16.01,4.52,5.93,5.44,68.20,18.62,1.81,652.00,821.00,2.07,25.46,17.54,14.01,4.02,9.87,27.04,24.10,821.00,45.07,27.89,511.00,66.54,33.46,92.57,7.43,19.58,11.15,81.85,0.64
44005040304,2764,87.45,8.57,0.65,1.16,0.00,0.90,1.27,0.90,99.10,87.19,8.57,1.16,0.00,0.65,0.25,1.27,292.00,246.00,227.00,665.00,24.06,13.28,63.46,2764.00,97.47,76.88,1210.00,6.20,3.80,21.24,378.00,1210.00,58.76,41.24,711.00,19.70,11.33,68.97,406.00,2220.00,49.73,50.27,2613.00,492.00,2.24,0.00,0.00,1754.00,0.63,1210.00,3.64,2764.00,6.08,168.00,52.38,88.00,100.00,2613.00,51.97,68.85,23.78,1412.00,2690.00,9.81,93.94,1893.00,0.37,5.07,16.22,29.95,2493.00,1.20,0.36,1105.00,30.68,77.29,2.36,1210.00,25.45,33.55,59.01,22.23,81.24,8.02,89.26,10.74,42098.00,1210.00,0.91,711.00,16.88,29.25,29.82,9.42,14.63,53380.00,25420.00,2705.00,5.62,30.92,94.38,0.23,2705.00,0.74,4.88,5.32,9.87,20.81,2040.00,2705.00,14.47,65.92,711.00,100.00,55.15,1210.00,47.48,60.22,1249.00,1214.00,52.39,47.61,1214.00,90.03,6.92,0.41,1.32,0.00,0.00,1.32,1214.00,97.64,0.79,0.79,0.00,0.00,0.00,0.79,81.66,13.67,0.00,2.77,0.00,0.00,1.90,5.00,100.00,0.00,1088.00,56.62,43.38,2694.00,52.26,47.74,1214.00,36.57,57.66,5.77,2.22,2.21,2.22,1214.00,98.68,1.32,1249.00,16.01,20.42,30.74,24.18,8.65,1214.00,20.91,27.67,13.52,26.57,11.32,10.03,13.67,47.75,22.32,6.23,769.00,578.00,3.81,26.99,28.55,14.53,8.30,12.28,5.54,24.60,578.00,59.34,35.12,478.00,71.97,28.03,97.20,2.80,14.53,8.72,87.82,0.50
